ESNERR_StCode,Region,Date,AvgOfDD_LAT,AvgOfDD_LONG,Temp C,Sal (PSU),Ammonia,Nitrate,Phosphate,NumCode,month,Year,dryS,Subbasin
BSE,Lower Slough,4/4/2006,36.8215,-121.7834,13.0733331,2.22,0.076,0.1356,0.376,13,4,2006,0,East Bennett
BSE,Lower Slough,5/2/2006,36.8215,-121.7834,17.1449995,7.17,0.9758,0.09,0.477,13,5,2006,1,East Bennett
BSE,Lower Slough,6/6/2006,36.8215,-121.7834,19.44499969,19.895,0.025,0.02,0.508,13,6,2006,1,East Bennett
BSE,Lower Slough,7/11/2006,36.8215,-121.7834,18.09500027,33.06,0.0235,0.0075,0.3035,13,7,2006,1,East Bennett
BSE,Lower Slough,8/1/2006,36.8215,-121.7834,19.44000053,39.22,0.062,0.05,0.486,13,8,2006,1,East Bennett
BSE,Lower Slough,9/12/2006,36.8215,-121.7834,NA,NA,0.025,0.05,0.187,13,9,2006,1,East Bennett
BSE,Lower Slough,10/10/2006,36.8215,-121.7834,17.18000031,42.23,0.025,0.16,0.352,13,10,2006,1,East Bennett
BSE,Lower Slough,11/7/2006,36.8215,-121.7834,18.09999943,42.05,0.04,NA,0.452,13,11,2006,0,East Bennett
BSE,Lower Slough,12/4/2006,36.8215,-121.7834,14.59500027,65.7,0.025,0.05,0.094,13,12,2006,0,East Bennett
BSE,Lower Slough,2/6/2007,36.8215,-121.7834,12.84000015,28.1,0.024,0.023,0.806,13,2,2007,0,East Bennett
BSE,Lower Slough,3/5/2007,36.8215,-121.7834,17.41499996,20.39,0.02525,0.023,0.594,13,3,2007,0,East Bennett
BSE,Lower Slough,4/10/2007,36.8215,-121.7834,16.80999947,23.92,0.062,0.002,0.614,13,4,2007,0,East Bennett
BSE,Lower Slough,6/11/2007,36.8215,-121.7834,20.80500031,37.805,0.067,0.136,0.162,13,6,2007,1,East Bennett
BSE,Lower Slough,9/12/2007,36.8215,-121.7834,22.30999947,59.755,0.012,NA,0.014,13,9,2007,1,East Bennett
BSE,Lower Slough,11/6/2007,36.8215,-121.7834,14.90999985,56.96,0.045,NA,0.02,13,11,2007,0,East Bennett
BSE,Lower Slough,12/10/2007,36.8215,-121.7834,9.665999794,40.654,0.036,NA,0.01,13,12,2007,0,East Bennett
BSE,Lower Slough,1/8/2008,36.8215,-121.7834,8.347500086,33.8375,0.033,NA,0.034,13,1,2008,0,East Bennett
BSE,Lower Slough,3/4/2008,36.8215,-121.7834,15.65999985,15.55,0.089,NA,0.061,13,3,2008,0,East Bennett
BSE,Lower Slough,4/15/2008,36.8215,-121.7834,13.4000001,28.47,0.023,NA,0.027,13,4,2008,0,East Bennett
BSE,Lower Slough,6/3/2008,36.8215,-121.7834,16.72999954,33.74,0.126,NA,0.118,13,6,2008,1,East Bennett
BSE,Lower Slough,7/1/2008,36.8215,-121.7834,19.98999977,43.96,0.003,NA,0.033,13,7,2008,1,East Bennett
BSE,Lower Slough,8/6/2008,36.8215,-121.7834,22.75,44.12,0.023,NA,0.056,13,8,2008,1,East Bennett
BSE,Lower Slough,9/9/2008,36.8215,-121.7834,18.46999931,36.21,0.104,NA,0.063,13,9,2008,1,East Bennett
BSE,Lower Slough,10/14/2008,36.8215,-121.7834,16.77000046,38.67,0.001,NA,0.025,13,10,2008,1,East Bennett
BSE,Lower Slough,11/11/2008,36.8215,-121.7834,15.82999992,22.3,0.004,NA,0.055,13,11,2008,0,East Bennett
BSE,Lower Slough,12/9/2008,36.8215,-121.7834,14.67333317,43.98666667,0.0015,NA,0.015,13,12,2008,0,East Bennett
BSE,Lower Slough,2/3/2009,36.8215,-121.7834,11.48499966,31.37,0.002,NA,0.024,13,2,2009,0,East Bennett
BSE,Lower Slough,3/9/2009,36.8215,-121.7834,15.625,12.7,0.001,NA,0.038,13,3,2009,0,East Bennett
BSE,Lower Slough,4/7/2009,36.8215,-121.7834,15.14000034,18.985,0.009,NA,0.015,13,4,2009,0,East Bennett
BSE,Lower Slough,5/5/2009,36.8215,-121.7834,18.73499966,27.52,0.0015,NA,0.024,13,5,2009,1,East Bennett
BSE,Lower Slough,6/2/2009,36.8215,-121.7834,17.42500019,16.925,0.007,NA,0.057,13,6,2009,1,East Bennett
BSE,Lower Slough,7/7/2009,36.8215,-121.7834,18.09000015,37.46,0.013,NA,0.063,13,7,2009,1,East Bennett
BSE,Lower Slough,8/4/2009,36.8215,-121.7834,23.38999939,45.54,0.002,NA,0.045,13,8,2009,1,East Bennett
BSE,Lower Slough,10/5/2009,36.8215,-121.7834,18.98999977,50.22,0.001,NA,0.046,13,10,2009,1,East Bennett
BSE,Lower Slough,11/10/2009,36.8215,-121.7834,14.06000042,34.59,0.007781664,NA,0.04475165,13,11,2009,0,East Bennett
BSE,Lower Slough,12/15/2009,36.8215,-121.7834,11.5,8,0.061665018,NA,0.03704012,13,12,2009,0,East Bennett
BSE,Lower Slough,1/12/2010,36.8215,-121.7834,13.18999958,30.055,0.058262043,NA,0.0421192,13,1,2010,0,East Bennett
BSE,Lower Slough,3/9/2010,36.8215,-121.7834,14.0600001,5.046666667,0.09300298,NA,0.2700584,13,3,2010,0,East Bennett
BSE,Lower Slough,4/6/2010,36.8215,-121.7834,14.09500027,5.245,0.00515866,NA,0.0393319,13,4,2010,0,East Bennett
BSE,Lower Slough,5/4/2010,36.8215,-121.7834,18.00750017,19.9225,0.010817093,NA,0.06042247,13,5,2010,1,East Bennett
BSE,Lower Slough,6/8/2010,36.8215,-121.7834,22.5733331,14.27666667,0.002367145,NA,0.05552921,13,6,2010,1,East Bennett
BSE,Lower Slough,7/6/2010,36.8215,-121.7834,17.95999972,36.41333333,0.001,NA,0.01861297,13,7,2010,1,East Bennett
BSE,Lower Slough,8/10/2010,36.8215,-121.7834,19.46333249,52.02666667,0.004632522,NA,0.109835105,13,8,2010,1,East Bennett
BSE,Lower Slough,9/7/2010,36.8215,-121.7834,18.70000076,44.32,0.086764859,NA,0.533501608,13,9,2010,1,East Bennett
BSE,Lower Slough,11/2/2010,36.8215,-121.7834,18.05333328,34.77666667,0.153959736,NA,0.107354408,13,11,2010,0,East Bennett
BSE,Lower Slough,12/14/2010,36.8215,-121.7834,13.14000034,32.69,0.271468061,NA,0.270132728,13,12,2010,0,East Bennett
BSE,Lower Slough,1/11/2011,36.8215,-121.7834,8.363333066,13.97,0.013808558,NA,0.069236532,13,1,2011,0,East Bennett
BSE,Lower Slough,2/1/2011,36.8215,-121.7834,15.24666659,31.16666667,0.060049086,NA,0.066387292,13,2,2011,0,East Bennett
BSE,Lower Slough,3/1/2011,36.8215,-121.7834,13.61999989,16.6,0.003408546,NA,0.10762075,13,3,2011,0,East Bennett
BSE,Lower Slough,4/5/2011,36.8215,-121.7834,22.34750032,6.2125,0.148686555,NA,0.653194464,13,4,2011,0,East Bennett
BSE,Lower Slough,5/3/2011,36.8215,-121.7834,21.02333387,20.85333333,0.05460105,NA,0.145410344,13,5,2011,1,East Bennett
BSE,Lower Slough,6/7/2011,36.8215,-121.7834,17.15333303,30.42333333,0.156871541,NA,0.146215564,13,6,2011,1,East Bennett
BSE,Lower Slough,7/12/2011,36.8215,-121.7834,20.16666667,29.46666667,0.027628347,NA,0.113672288,13,7,2011,1,East Bennett
BSE,Lower Slough,8/9/2011,36.8215,-121.7834,18.83333333,19.11,0.024432942,NA,0.19721696,13,8,2011,1,East Bennett
BSE,Lower Slough,9/13/2011,36.8215,-121.7834,22.35000038,40.69333333,0.001,NA,0.283363112,13,9,2011,1,East Bennett
BSE,Lower Slough,10/4/2011,36.8215,-121.7834,19.19000053,37.22,0.001,NA,0.3573938,13,10,2011,1,East Bennett
BSE,Lower Slough,11/8/2011,36.8215,-121.7834,NA,NA,0.003,NA,0.0928,13,11,2011,0,East Bennett
BSE,Lower Slough,12/6/2011,36.8215,-121.7834,10.55666701,32.38666667,0.0068,NA,0.0609,13,12,2011,0,East Bennett
BSE,Lower Slough,2/14/2012,36.8215,-121.7834,8.066666603,27.58333333,0.006455002,NA,0.031799996,13,2,2012,0,East Bennett
BSE,Lower Slough,3/6/2012,36.8215,-121.7834,14.99333318,32.4,0.0138,NA,0.025,13,3,2012,0,East Bennett
BSE,Lower Slough,4/3/2012,36.8215,-121.7834,15.55999994,24.09,0.0028,NA,0.0461,13,4,2012,0,East Bennett
BSE,Lower Slough,5/1/2012,36.8215,-121.7834,19.84666634,22.2,0.0122,NA,0.0889,13,5,2012,1,East Bennett
BSE,Lower Slough,6/12/2012,36.8215,-121.7834,18.38999939,33.79,0.0011,NA,0.0636,13,6,2012,1,East Bennett
BSE,Lower Slough,7/10/2012,36.8215,-121.7834,17.87000084,37.98,8.50E-04,NA,0.0245,13,7,2012,1,East Bennett
BSE,Lower Slough,8/7/2012,36.8215,-121.7834,18.77666728,41.46,0.0034,NA,0.0371,13,8,2012,1,East Bennett
BSE,Lower Slough,9/11/2012,36.8215,-121.7834,19.61000061,43.82666667,9.00E-04,NA,0.0298,13,9,2012,1,East Bennett
BSE,Lower Slough,10/9/2012,36.8215,-121.7834,19.97333272,43.91,0.0148,NA,0.0203,13,10,2012,1,East Bennett
BSE,Lower Slough,11/13/2012,36.8215,-121.7834,16.59000015,25.92333333,0.024,NA,0.0191,13,11,2012,0,East Bennett
BSE,Lower Slough,12/11/2012,36.8215,-121.7834,13.21666686,26.93333333,0.00335,NA,0.0755,13,12,2012,0,East Bennett
BSE,Lower Slough,1/8/2013,36.8215,-121.7834,9.720000267,16.59,0.0109,NA,0.0427,13,1,2013,0,East Bennett
BSE,Lower Slough,2/5/2013,36.8215,-121.7834,11.07499981,25.03,0.0039,NA,0.0282,13,2,2013,0,East Bennett
BSE,Lower Slough,4/2/2013,36.8215,-121.7834,16.67333349,31.28666667,0.00295,NA,0.0384,13,4,2013,0,East Bennett
BSE,Lower Slough,5/7/2013,36.8215,-121.7834,21.46999931,38.99,0.0126,NA,0.0667,13,5,2013,1,East Bennett
BSE,Lower Slough,6/4/2013,36.8215,-121.7834,20.64000003,47.31666667,6.50E-04,NA,0.055,13,6,2013,1,East Bennett
BSE,Lower Slough,7/2/2013,36.8215,-121.7834,24.23333359,49.20666667,0.00175,NA,0.0404,13,7,2013,1,East Bennett
BSE,Lower Slough,8/6/2013,36.8215,-121.7834,22.17333349,49.47666667,0.0155,NA,0.0429,13,8,2013,1,East Bennett
BSE,Lower Slough,9/3/2013,36.8215,-121.7834,25.98333295,54.91,0.0672,NA,0.0987,13,9,2013,1,East Bennett
BSE,Lower Slough,10/1/2013,36.8215,-121.7834,22.63333321,53.9,0.0054,NA,0.0359,13,10,2013,1,East Bennett
BSE,Lower Slough,11/12/2013,36.8215,-121.7834,16.74333382,50.49,0.0038,NA,0.0254,13,11,2013,0,East Bennett
BSE,Lower Slough,12/10/2013,36.8215,-121.7834,4.199999809,40.14666667,0.004,NA,0.0304,13,12,2013,0,East Bennett
BSE,Lower Slough,1/7/2014,36.8215,-121.7834,10.11999989,49.68,0.014,NA,0.019,13,1,2014,0,East Bennett
BSE,Lower Slough,2/11/2014,36.8215,-121.7834,16.6433328,47.13,0.0012,NA,0.0282,13,2,2014,0,East Bennett
BSE,Lower Slough,3/11/2014,36.8215,-121.7834,17.78666687,36.5,0.0167,NA,0.0204,13,3,2014,0,East Bennett
BSE,Lower Slough,4/8/2014,36.8215,-121.7834,19.75666682,36.13,0.0112,NA,0.0236,13,4,2014,0,East Bennett
BSE,Lower Slough,5/6/2014,36.8215,-121.7834,16.19333394,44.68666667,7.00E-04,NA,0.0299,13,5,2014,1,East Bennett
BSE,Lower Slough,6/3/2014,36.8215,-121.7834,15.93666681,49.72,0.0173,NA,0.0352,13,6,2014,1,East Bennett
BSE,Lower Slough,7/8/2014,36.8215,-121.7834,22.51333364,50.51666667,0.0156,NA,0.0369,13,7,2014,1,East Bennett
BSE,Lower Slough,8/5/2014,36.8215,-121.7834,21.34666697,53.24,0.0091,NA,0.0215,13,8,2014,1,East Bennett
BSE,Lower Slough,9/2/2014,36.8215,-121.7834,21.53999964,48.35333333,6.50E-04,NA,0,13,9,2014,1,East Bennett
BSE,Lower Slough,10/7/2014,36.8215,-121.7834,24.7833341,46.66333333,0.0027,NA,0.0423,13,10,2014,1,East Bennett
BSE,Lower Slough,11/4/2014,36.8215,-121.7834,17.71999931,41.26,0.8187,NA,0.0263,13,11,2014,0,East Bennett
BSE,Lower Slough,12/2/2014,36.8215,-121.7834,14.76000023,26.65666667,0.041,NA,0.1644,13,12,2014,0,East Bennett
BSE,Lower Slough,1/13/2015,36.8215,-121.7834,13.61333307,18.19,0.0028,NA,0.0591,13,1,2015,0,East Bennett
BSE,Lower Slough,2/3/2015,36.8215,-121.7834,14.19333299,29.31,0.0903,NA,0.0732,13,2,2015,0,East Bennett
BSE,Lower Slough,3/3/2015,36.8215,-121.7834,18.62666702,30.02333333,0.0422,NA,0.0591,13,3,2015,0,East Bennett
BSE,Lower Slough,4/14/2015,36.8215,-121.7834,17.65333303,33.99666667,2.2,NA,0.574,13,4,2015,0,East Bennett
BSE,Lower Slough,5/12/2015,36.8215,-121.7834,16.42333349,35.83666667,0.329,NA,0.123,13,5,2015,1,East Bennett
BSE,Lower Slough,6/10/2015,36.8215,-121.7834,20.47666677,37.91,0.0646,NA,0.0289,13,6,2015,1,East Bennett
BSE,Lower Slough,7/7/2015,36.8215,-121.7834,19.10000038,42.71,0.0411,NA,0.053,13,7,2015,1,East Bennett
BSE,Lower Slough,8/11/2015,36.8215,-121.7834,23.45999972,44.32333333,0.0205,NA,0.0228,13,8,2015,1,East Bennett
BSE,Lower Slough,9/8/2015,36.8215,-121.7834,20.17333349,46.18666667,0.0209,NA,0.0761,13,9,2015,1,East Bennett
BSE,Lower Slough,10/6/2015,36.8215,-121.7834,21.51333364,43.48333333,0.0326,NA,0.0611,13,10,2015,1,East Bennett
BSE,Lower Slough,11/3/2015,36.8215,-121.7834,NA,NA,0.0939,NA,0.143,13,11,2015,0,East Bennett
BSE,Lower Slough,12/8/2015,36.8215,-121.7834,13.25,40.15,0.0228,NA,0.0536,13,12,2015,0,East Bennett
BSE,Lower Slough,1/5/2016,36.8215,-121.7834,11.64000034,31.28,0.0039,NA,0.0975,13,1,2016,0,East Bennett
BSE,Lower Slough,2/2/2016,36.8215,-121.7834,9.660000165,8.866666667,0.631,NA,0.409,13,2,2016,0,East Bennett
BSE,Lower Slough,3/1/2016,36.8215,-121.7834,18.9666659,20.12666667,0.233,NA,0.212,13,3,2016,0,East Bennett
BSE,Lower Slough,4/5/2016,36.8215,-121.7834,19.37666639,6.646666667,0.0266,NA,0.0528,13,4,2016,0,East Bennett
BSE,Lower Slough,5/2/2016,36.8215,-121.7834,19.3700002,15.82,0.0159,NA,0.0774,13,5,2016,1,East Bennett
BSE,Lower Slough,6/14/2016,36.8215,-121.7834,21.37333361,32.35333333,0.0648,NA,0.0129,13,6,2016,1,East Bennett
BSE,Lower Slough,7/12/2016,36.8215,-121.7834,18.07666651,38.93,0.0194,NA,0.0135,13,7,2016,1,East Bennett
BSE,Lower Slough,8/9/2016,36.8215,-121.7834,18.08333333,41.45,0.01905,NA,0.0475,13,8,2016,1,East Bennett
BSE,Lower Slough,9/13/2016,36.8215,-121.7834,14.26666673,45.80333333,0.0201,NA,0.0101,13,9,2016,1,East Bennett
BSE,Lower Slough,10/11/2016,36.8215,-121.7834,19.40999985,48.6,0.0028,NA,0.0415,13,10,2016,1,East Bennett
BSE,Lower Slough,11/8/2016,36.8215,-121.7834,18.05333265,38.62333333,0.0143,NA,0.018,13,11,2016,0,East Bennett
BSE,Lower Slough,12/6/2016,36.8215,-121.7834,12.5666666,22.45666667,0.0222,NA,0.0193,13,12,2016,0,East Bennett
BSE,Lower Slough,1/11/2017,36.8215,-121.7834,13.3733333,8.593333333,0.858,NA,0.111,13,1,2017,0,East Bennett
BSE,Lower Slough,2/8/2017,36.8215,-121.7834,15.88666693,5.596666667,0.024,NA,0.168,13,2,2017,0,East Bennett
BSE,Lower Slough,3/7/2017,36.8215,-121.7834,13.88333352,3.416666667,0.0179,NA,0.358,13,3,2017,0,East Bennett
BSE,Lower Slough,4/4/2017,36.8215,-121.7834,19.64333344,12.87333333,0.0166,NA,0.0365,13,4,2017,0,East Bennett
BSE,Lower Slough,5/2/2017,36.8215,-121.7834,21.52666728,17.72,0.016,NA,0.0856,13,5,2017,1,East Bennett
BSE,Lower Slough,6/6/2017,36.8215,-121.7834,21.89666621,34.42333333,0.13,NA,0.0819,13,6,2017,1,East Bennett
BSE,Lower Slough,7/5/2017,36.8215,-121.7834,23.65333303,38.35666667,0.0045,NA,0.228,13,7,2017,1,East Bennett
BSE,Lower Slough,8/1/2017,36.8215,-121.7834,20.64000003,43.19666667,0.0145,NA,0.101,13,8,2017,1,East Bennett
BSE,Lower Slough,9/12/2017,36.8215,-121.7834,23.88599968,46.88,0.147,NA,0.315,13,9,2017,1,East Bennett
BSE,Lower Slough,10/3/2017,36.8215,-121.7834,20.37833341,49.88,0.196,NA,0.233,13,10,2017,1,East Bennett
BSE,Lower Slough,11/14/2017,36.8215,-121.7834,17.91666667,49.78,0.0896,NA,0.073,13,11,2017,0,East Bennett
BSE,Lower Slough,12/12/2017,36.8215,-121.7834,13.2182498,46.185,0.072,NA,0.0173,13,12,2017,0,East Bennett
BSE,Lower Slough,1/9/2018,36.8215,-121.7834,14.79500008,44.39,0.0164,NA,0.0982,13,1,2018,0,East Bennett
BSE,Lower Slough,3/13/2018,36.8215,-121.7834,16.61433347,36.31333333,0.003,NA,0.0032,13,3,2018,0,East Bennett
BSE,Lower Slough,4/10/2018,36.8215,-121.7834,20.5,28.12666667,0.0244,NA,0.014,13,4,2018,0,East Bennett
BSE,Lower Slough,5/8/2018,36.8215,-121.7834,20.29066722,34.40333333,0.0047,NA,0.0227,13,5,2018,1,East Bennett
BSE,Lower Slough,6/5/2018,36.8215,-121.7834,21.25833321,40.22333333,0.0114,NA,0.0442,13,6,2018,1,East Bennett
BSE,Lower Slough,7/10/2018,36.8215,-121.7834,27.18133354,46.61,0.0085,NA,0.0498,13,7,2018,1,East Bennett
BSE,Lower Slough,8/7/2018,36.8215,-121.7834,22.12433306,47.23,0.0013,NA,5.00E-04,13,8,2018,1,East Bennett
BSE,Lower Slough,9/4/2018,36.8215,-121.7834,19.10833295,50.88333333,0.0095,NA,0.0184,13,9,2018,1,East Bennett
BSE,Lower Slough,10/2/2018,36.8215,-121.7834,21.88433393,45.73,0.0592,NA,0.0403,13,10,2018,1,East Bennett
BSE,Lower Slough,11/6/2018,36.8215,-121.7834,17.9266669,52.63666667,0.00125,NA,0.0087,13,11,2018,0,East Bennett
BSE,Lower Slough,12/4/2018,36.8215,-121.7834,12.54599984,39.74,0.0538,NA,3.00E-04,13,12,2018,0,East Bennett
BSE,Lower Slough,1/15/2019,36.8215,-121.7834,11.10466639,32.42,0.0855,NA,0.0212,13,1,2019,0,East Bennett
BSE,Lower Slough,2/12/2019,36.8215,-121.7834,8.868666649,18.03666667,0.0379,NA,0.0498,13,2,2019,0,East Bennett
MCS,Lower Slough,9/22/1989,36.7963,-121.7832,22.5,38,0.036820002,0.088135479,0.094859998,18,9,1989,1,Moro Cojo
MCS,Lower Slough,11/19/1989,36.7963,-121.7832,20.5,28,0.05264,0.028864719,0.169260001,18,11,1989,0,Moro Cojo
MCS,Lower Slough,12/17/1989,36.7963,-121.7832,12,20,0.075880001,0.083231281,0.04681,18,12,1989,0,Moro Cojo
MCS,Lower Slough,1/20/1990,36.7963,-121.7832,18.79999924,18.79999924,0.040460001,0.169825438,0.088349997,18,1,1990,0,Moro Cojo
MCS,Lower Slough,2/25/1990,36.7963,-121.7832,19,17,0.00434,0.152030205,0.017979999,18,2,1990,0,Moro Cojo
MCS,Lower Slough,3/24/1990,36.7963,-121.7832,18.70000076,12.5,0.03878,0.109854089,0.091450001,18,3,1990,0,Moro Cojo
MCS,Lower Slough,4/28/1990,36.7963,-121.7832,20.89999962,29,0.063700003,0.323677205,0.073159997,18,4,1990,0,Moro Cojo
MCS,Lower Slough,5/12/1990,36.7963,-121.7832,21.79999924,21.20000076,0.051800001,0.36739463,0.080599997,18,5,1990,1,Moro Cojo
MCS,Lower Slough,6/10/1990,36.7963,-121.7832,20.5,28,0.02492,0.072582164,0.08556,18,6,1990,1,Moro Cojo
MCS,Lower Slough,7/15/1990,36.7963,-121.7832,21,19.5,0.039339999,0.133814603,0.065099997,18,7,1990,1,Moro Cojo
MCS,Lower Slough,8/8/1990,36.7963,-121.7832,23.89999962,26.79999924,0.02436,0.136897246,0.390909989,18,8,1990,1,Moro Cojo
MCS,Lower Slough,9/22/1990,36.7963,-121.7832,23.5,40,0.01554,0.073983356,0.051459999,18,9,1990,1,Moro Cojo
MCS,Lower Slough,10/21/1990,36.7963,-121.7832,18.79999924,47,0.0049,0.040634801,0.184140002,18,10,1990,1,Moro Cojo
MCS,Lower Slough,11/18/1990,36.7963,-121.7832,17,32,0.037800001,0.02466112,0.032859998,18,11,1990,0,Moro Cojo
MCS,Lower Slough,1/27/1991,36.7963,-121.7832,12.19999981,35,0.00784,0.056328246,0.038130001,18,1,1991,0,Moro Cojo
MCS,Lower Slough,2/22/1991,36.7963,-121.7832,16.79999924,32.20000076,0.0014,0.01415212,0.037200001,18,2,1991,0,Moro Cojo
MCS,Lower Slough,3/5/1991,36.7963,-121.7832,15,26.89999962,0.018199999,0.08084924,0.047119999,18,3,1991,0,Moro Cojo
MCS,Lower Slough,4/28/1991,36.7963,-121.7832,19,28,0.0098,0.023400041,0.666189993,18,4,1991,0,Moro Cojo
MCS,Lower Slough,5/18/1991,36.7963,-121.7832,18,32,0.00392,0.05590788,0.01488,18,5,1991,1,Moro Cojo
MCS,Lower Slough,6/7/1991,36.7963,-121.7832,20.29999924,32.09999847,4.20E-04,0.097663644,0.175770002,18,6,1991,1,Moro Cojo
MCS,Lower Slough,7/13/1991,36.7963,-121.7832,22.5,38,0.021559999,0.050583322,0.02356,18,7,1991,1,Moro Cojo
MCS,Lower Slough,8/25/1991,36.7963,-121.7832,22,32,0.020440001,0.07734624,NA,18,8,1991,1,Moro Cojo
MCS,Lower Slough,9/22/1991,36.7963,-121.7832,19.89999962,31.89999962,0.033179998,0.126108,NA,18,9,1991,1,Moro Cojo
MCS,Lower Slough,10/30/1991,36.7963,-121.7832,14.89999962,50,0.033600001,0.07734624,NA,18,10,1991,1,Moro Cojo
MCS,Lower Slough,11/10/1991,36.7963,-121.7832,16.89999962,31.5,0.049559999,0.112936726,0.111289997,18,11,1991,0,Moro Cojo
MCS,Lower Slough,12/14/1991,36.7963,-121.7832,10.80000019,32,0.025,0.067619201,0.079999998,18,12,1991,0,Moro Cojo
MCS,Lower Slough,1/26/1992,36.7963,-121.7832,14.10000038,30.5,0.07,0.074580003,0.159999996,18,1,1992,0,Moro Cojo
MCS,Lower Slough,2/18/1992,36.7963,-121.7832,14,4,0.75,3.073600086,1.720000029,18,2,1992,0,Moro Cojo
MCS,Lower Slough,3/28/1992,36.7963,-121.7832,18.10000038,28.79999924,0.025,0.00226,0.289999992,18,3,1992,0,Moro Cojo
MCS,Lower Slough,4/30/1992,36.7963,-121.7832,22,31,0.079999998,0.067800003,0.25,18,4,1992,0,Moro Cojo
MCS,Lower Slough,5/25/1992,36.7963,-121.7832,18.79999924,32,0.025,0.067800003,0.029999999,18,5,1992,1,Moro Cojo
MCS,Lower Slough,6/30/1992,36.7963,-121.7832,22,39.5,0.200000003,0.02486,0.029999999,18,6,1992,1,Moro Cojo
MCS,Lower Slough,7/20/1992,36.7963,-121.7832,24,29,0.05,0.0055,0.029999999,18,7,1992,1,Moro Cojo
MCS,Lower Slough,8/8/1992,36.7963,-121.7832,21.5,37,0.200000003,0,0.050000001,18,8,1992,1,Moro Cojo
MCS,Lower Slough,9/29/1992,36.7963,-121.7832,18.20000076,32.5,0.05,0.339,0.050000001,18,9,1992,1,Moro Cojo
MCS,Lower Slough,10/30/1992,36.7963,-121.7832,16.29999924,32.79999924,0.200000003,0.904,0.100000001,18,10,1992,1,Moro Cojo
MCS,Lower Slough,11/16/1992,36.7963,-121.7832,15.60000038,33.20000076,0.05,0.248600005,0.050000001,18,11,1992,0,Moro Cojo
MCS,Lower Slough,12/7/1992,36.7963,-121.7832,13,28,0.100000001,0.384200011,0.079999998,18,12,1992,0,Moro Cojo
MCS,Lower Slough,1/28/1993,36.7963,-121.7832,12,1.674636238,0.600000024,0.226,0.74000001,18,1,1993,0,Moro Cojo
MCS,Lower Slough,2/24/1993,36.7963,-121.7832,11,1.5,0.300000012,0.113,0.589999974,18,2,1993,0,Moro Cojo
MCS,Lower Slough,3/29/1993,36.7963,-121.7832,15.80000019,1.213064537,0.600000024,0.632799989,1.279999971,18,3,1993,0,Moro Cojo
MCS,Lower Slough,4/30/1993,36.7963,-121.7832,20.20000076,27.79999924,0.400000006,0.452,0.310000002,18,4,1993,0,Moro Cojo
MCS,Lower Slough,5/24/1993,36.7963,-121.7832,18.89999962,31.20000076,0.800000012,1.582,0.50999999,18,5,1993,1,Moro Cojo
MCS,Lower Slough,6/28/1993,36.7963,-121.7832,18.79999924,31.5,0.100000001,1.13,0.079999998,18,6,1993,1,Moro Cojo
MCS,Lower Slough,7/27/1993,36.7963,-121.7832,21.29999924,34.20000076,0.200000003,0.452,0.100000001,18,7,1993,1,Moro Cojo
MCS,Lower Slough,8/9/1993,36.7963,-121.7832,22.79999924,32.29999924,0.05,0.904,0.150000006,18,8,1993,1,Moro Cojo
MCS,Lower Slough,9/20/1993,36.7963,-121.7832,20,35.5,0.05,0.678,0.129999995,18,9,1993,1,Moro Cojo
MCS,Lower Slough,10/25/1993,36.7963,-121.7832,17,31.10000038,0.050000001,0.678,0.059999999,18,10,1993,1,Moro Cojo
MCS,Lower Slough,11/15/1993,36.7963,-121.7832,14,36,0.025,0.678,0.039999999,18,11,1993,0,Moro Cojo
MCS,Lower Slough,12/20/1993,36.7963,-121.7832,11.5,22,0.025,0.226,0.300000012,18,12,1993,0,Moro Cojo
MCS,Lower Slough,1/30/1994,36.7963,-121.7832,14.60000038,21.20000076,0.200000003,0.452,0.349999994,18,1,1994,0,Moro Cojo
MCS,Lower Slough,3/7/1994,36.7963,-121.7832,16,11.39999962,0.025,0.678,0.100000001,18,3,1994,0,Moro Cojo
MCS,Lower Slough,5/2/1994,36.7963,-121.7832,20.20000076,24.20000076,0.025,0.678,0.140000001,18,5,1994,1,Moro Cojo
MCS,Lower Slough,6/13/1994,36.7963,-121.7832,21.10000038,38.9299455,0.07,0.904,0.289999992,18,6,1994,1,Moro Cojo
MCS,Lower Slough,7/26/1994,36.7963,-121.7832,21.79999924,21,0.170000002,0.904,0.07,18,7,1994,1,Moro Cojo
MCS,Lower Slough,8/29/1994,36.7963,-121.7832,17.5,36.13855795,0.090000004,0.452,0.029999999,18,8,1994,1,Moro Cojo
MCS,Lower Slough,9/20/1994,36.7963,-121.7832,23.5,49.08234632,0.025,0.113,0.015,18,9,1994,1,Moro Cojo
MCS,Lower Slough,10/24/1994,36.7963,-121.7832,17.20000076,27.5,0.050000001,0.452,0.015,18,10,1994,1,Moro Cojo
MCS,Lower Slough,11/14/1994,36.7963,-121.7832,11.5,19.20000076,0.100000001,0.226,0.015,18,11,1994,0,Moro Cojo
MCS,Lower Slough,12/31/1994,36.7963,-121.7832,8.300000191,9,0.270000011,0.452,0.07,18,12,1994,0,Moro Cojo
MCS,Lower Slough,1/30/1995,36.7963,-121.7832,13.80000019,1,0.280000001,0.452,1.620000005,18,1,1995,0,Moro Cojo
MCS,Lower Slough,3/27/1995,36.7963,-121.7832,15.69999981,1,0.560000002,1.356,0.939999998,18,3,1995,0,Moro Cojo
